Year,Quarter,Month,Endpoint,Country,Region,Integration Partner,Sale Type,Branding,Segment Type,Partner Name,Advertiser Name,Buyer Name,Segment Name,Revenue,Segment ID,Vertical Segment Name,Opportunity Owner,Agency Holding Company,Account Name,Opportunity Name,L1,L2,L3,L4,L5,L6
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,0.22,1001313629,Yahoo > Custom Fantasy Football Keywords Segment > 1,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment ,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Vehicle Shopping > Fuel Economy & Gas Prices,0.22,1001012569,Autos & Vehicles > Vehicle Shopping > Fuel Economy & Gas Prices,-,-,-,-,Autos & Vehicles,Vehicle Shopping,Fuel Economy & Gas Prices,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Family Films,0.22,1001012019,Arts & Entertainment > Movies > Family Films,-,-,-,-,Arts & Entertainment,Movies,Family Films,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,0.22,1001011979,Arts & Entertainment > Music & Audio > Folk & Traditional Music,-,-,-,-,Arts & Entertainment,Music & Audio,Folk & Traditional Music,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,0.22,1001009459,Shopping > Consumer Resources > Coupons & Discount Offers,-,-,-,-,Shopping,Consumer Resources,Coupons & Discount Offers,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Plumbing,0.22,1001013799,Home & Garden > Home Improvement > Plumbing,-,-,-,-,Home & Garden,Home Improvement,Plumbing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,0.22,1001013789,Home & Garden > Home Improvement > House Painting & Finishing,-,-,-,-,Home & Garden,Home Improvement,House Painting & Finishing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,0.22,1001013779,Home & Garden > Home Improvement > Construction & Power Tools,-,-,-,-,Home & Garden,Home Improvement,Construction & Power Tools,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Flooring,0.22,1001010469,Home & Garden > Home Improvement > Flooring,-,-,-,-,Home & Garden,Home Improvement,Flooring,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,0.22,1001010459,Home & Garden > Home Improvement > Locks & Locksmiths,-,-,-,-,Home & Garden,Home Improvement,Locks & Locksmiths,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Roofing,0.22,1001010449,Home & Garden > Home Improvement > Roofing,-,-,-,-,Home & Garden,Home Improvement,Roofing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,0.23,2000203129,Yahoo > Custom Fantasy Football Keywords Segment,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Vehicle Brands > Bentley,0.23,1001290169,Autos & Vehicles > Vehicle Brands > Bentley,-,-,-,-,Autos & Vehicles,Vehicle Brands,Bentley,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Sports > Team Sports > American Football,0.23,1001014999,Sports > Team Sports > American Football,-,-,-,-,Sports,Team Sports,American Football,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,0.24,1001313629,Yahoo > Custom Fantasy Football Keywords Segment > 1,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment ,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.24,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,0.25,1001313629,Yahoo > Custom Fantasy Football Keywords Segment > 1,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment ,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Travel > Specialty Travel > Adventure Travel,0.25,1001009159,Travel > Specialty Travel > Adventure Travel,-,-,-,-,Travel,Specialty Travel,Adventure Travel,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Law & Government > Public Safety > Emergency Services,0.25,1001010089,Law & Government > Public Safety > Emergency Services,-,-,-,-,Law & Government,Public Safety,Emergency Services,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,0.26,2000203129,Yahoo > Custom Fantasy Football Keywords Segment,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Sports > Team Sports > American Football,0.26,1001014999,Sports > Team Sports > American Football,-,-,-,-,Sports,Team Sports,American Football,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,0.27,2000203129,Yahoo > Custom Fantasy Football Keywords Segment,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,0.27,1001313629,Yahoo > Custom Fantasy Football Keywords Segment > 1,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment ,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Sports > Team Sports > American Football,0.27,1001014999,Sports > Team Sports > American Football,-,-,-,-,Sports,Team Sports,American Football,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.27,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Plumbing,0.27,1001013799,Home & Garden > Home Improvement > Plumbing,-,-,-,-,Home & Garden,Home Improvement,Plumbing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,0.27,1001013789,Home & Garden > Home Improvement > House Painting & Finishing,-,-,-,-,Home & Garden,Home Improvement,House Painting & Finishing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,0.27,1001013779,Home & Garden > Home Improvement > Construction & Power Tools,-,-,-,-,Home & Garden,Home Improvement,Construction & Power Tools,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,0.27,1001012269,Arts & Entertainment > Music & Audio > Country Music,-,-,-,-,Arts & Entertainment,Music & Audio,Country Music,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Boats & Watercraft,0.27,1001011819,Autos & Vehicles > Boats & Watercraft,-,-,-,-,Autos & Vehicles,Boats & Watercraft,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Flooring,0.27,1001010469,Home & Garden > Home Improvement > Flooring,-,-,-,-,Home & Garden,Home Improvement,Flooring,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,0.27,1001010459,Home & Garden > Home Improvement > Locks & Locksmiths,-,-,-,-,Home & Garden,Home Improvement,Locks & Locksmiths,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Roofing,0.27,1001010449,Home & Garden > Home Improvement > Roofing,-,-,-,-,Home & Garden,Home Improvement,Roofing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Marriage,0.27,1001014339,People & Society > Family & Relationships > Marriage,-,-,-,-,People & Society,Family & Relationships,Marriage,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Visual Art & Design > Art Museums & Galleries,0.27,1001012399,Arts & Entertainment > Visual Art & Design > Art Museums & Galleries,-,-,-,-,Arts & Entertainment,Visual Art & Design,Art Museums & Galleries,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Opera,0.28,1001012359,Arts & Entertainment > Performing Arts > Opera,-,-,-,-,Arts & Entertainment,Performing Arts,Opera,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Broadway & Musical Theater,0.28,1001012339,Arts & Entertainment > Performing Arts > Broadway & Musical Theater,-,-,-,-,Arts & Entertainment,Performing Arts,Broadway & Musical Theater,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,0.29,1001313629,Yahoo > Custom Fantasy Football Keywords Segment > 1,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment ,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Opera,0.29,1001012359,Arts & Entertainment > Performing Arts > Opera,-,-,-,-,Arts & Entertainment,Performing Arts,Opera,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,0.29,1001012219,Arts & Entertainment > Movies > Bollywood & South Asian Film,-,-,-,-,Arts & Entertainment,Movies,Bollywood & South Asian Film,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Law & Government > Public Safety > Emergency Services,0.29,1001010089,Law & Government > Public Safety > Emergency Services,-,-,-,-,Law & Government,Public Safety,Emergency Services,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,,N/A,ShareThis > Interest from Social Activity > Kohler > Business and Industrial Construction and Maintenance,0.3,1001333219,Kohler > Business and Industrial Construction and Maintenance,Kelly Elbert,Omnicom,Kohler,Kohler_Sterling_Segment_2017,Kohler,Business and Industrial Construction and Maintenance,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Food & Drink > Food > Snack Foods,0.3,1001013349,Food & Drink > Food > Snack Foods,-,-,-,-,Food & Drink,Food,Snack Foods,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Business Services,0.34,1001290269,Business & Industrial > Business Services,-,-,-,-,Business & Industrial,Business Services,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Visual Art & Design > Architecture,0.34,1001012389,Arts & Entertainment > Visual Art & Design > Architecture,-,-,-,-,Arts & Entertainment,Visual Art & Design,Architecture,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,0.34,1001011979,Arts & Entertainment > Music & Audio > Folk & Traditional Music,-,-,-,-,Arts & Entertainment,Music & Audio,Folk & Traditional Music,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Business Finance > Venture Capital,0.34,1001011509,Business & Industrial > Business Finance > Venture Capital,-,-,-,-,Business & Industrial,Business Finance,Venture Capital,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Finance > Financial Planning & Management,0.34,1001011119,Finance > Financial Planning & Management,-,-,-,-,Finance,Financial Planning & Management,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Health > Health Conditions > Sleep Disorders,0.34,1001010729,Health > Health Conditions > Sleep Disorders,-,-,-,-,Health,Health Conditions,Sleep Disorders,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,0.35,1001009459,Shopping > Consumer Resources > Coupons & Discount Offers,-,-,-,-,Shopping,Consumer Resources,Coupons & Discount Offers,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,0.36,1001009459,Shopping > Consumer Resources > Coupons & Discount Offers,-,-,-,-,Shopping,Consumer Resources,Coupons & Discount Offers,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,0.38,1001012269,Arts & Entertainment > Music & Audio > Country Music,-,-,-,-,Arts & Entertainment,Music & Audio,Country Music,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Health > Health Conditions,0.38,1001010769,Health > Health Conditions,-,-,-,-,Health,Health Conditions,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Training & Certification,0.39,1001013999,Jobs & Education > Education > Training & Certification,-,-,-,-,Jobs & Education,Education,Training & Certification,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Study Abroad,0.39,1001013989,Jobs & Education > Education > Study Abroad,-,-,-,-,Jobs & Education,Education,Study Abroad,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.39,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.39,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,0.39,1001012269,Arts & Entertainment > Music & Audio > Country Music,-,-,-,-,Arts & Entertainment,Music & Audio,Country Music,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Transportation & Logistics > Freight & Trucking,0.39,1001011359,Business & Industrial > Transportation & Logistics > Freight & Trucking,-,-,-,-,Business & Industrial,Transportation & Logistics,Freight & Trucking,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.39,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.39,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.39,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.39,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,0.39,1001009459,Shopping > Consumer Resources > Coupons & Discount Offers,-,-,-,-,Shopping,Consumer Resources,Coupons & Discount Offers,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Business & Industrial > Transportation & Logistics > Freight & Trucking,0.39,1001011359,Business & Industrial > Transportation & Logistics > Freight & Trucking,-,-,-,-,Business & Industrial,Transportation & Logistics,Freight & Trucking,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.4,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Broadway & Musical Theater,0.41,1001012339,Arts & Entertainment > Performing Arts > Broadway & Musical Theater,-,-,-,-,Arts & Entertainment,Performing Arts,Broadway & Musical Theater,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,0.41,1001012219,Arts & Entertainment > Movies > Bollywood & South Asian Film,-,-,-,-,Arts & Entertainment,Movies,Bollywood & South Asian Film,,,
